student_id,age_at_enrollment,gender,race_ethnicity,first_gen_status,income_bracket,state,enrollment_year,program_type,institution_type
STU000389,22,Non-binary,White,False,Middle,KS,2020,Certificate,4-Year Public
STU000390,27,Male,Hispanic,False,Low,WY,2020,Bachelor,Workforce Program
STU000391,31,Male,Black,True,Low,WY,2018,Bachelor,Community College
STU000392,17,Female,Black,True,High,NH,2020,Associate,4-Year Private
STU000393,30,Female,White,True,Middle,LA,2019,Associate,Community College
STU000394,17,Female,White,False,Middle,NE,2021,Certificate,4-Year Private
STU000395,25,Female,Hispanic,False,Low,UT,2021,Bachelor,Community College
STU000396,26,Male,Hispanic,False,High,VA,2022,Associate,4-Year Private
STU000397,20,Male,Hispanic,True,Middle,WY,2022,Bachelor,Community College
STU000398,25,Male,White,False,Middle,OH,2018,Associate,4-Year Private
STU000399,20,Female,Other,True,High,TN,2021,Associate,4-Year Private
STU000400,20,Female,Black,False,Middle,VT,2022,Bachelor,4-Year Private
STU000401,22,Female,White,False,Low,NM,2022,Associate,Community College
STU000402,26,Male,White,True,High,FL,2021,Bachelor,Community College
STU000403,24,Female,White,False,Middle,ID,2018,Bootcamp,Community College
STU000404,27,Male,Other,False,Middle,LA,2021,Bachelor,Community College
STU000405,30,Female,White,False,Middle,IL,2022,Certificate,4-Year Private
STU000406,22,Female,White,True,Low,AR,2021,Certificate,4-Year Public
STU000407,25,Male,White,False,Low,OR,2020,Associate,4-Year Private
STU000408,28,Male,White,False,Middle,WA,2019,Certificate,Workforce Program
STU000409,24,Male,Hispanic,False,Middle,ND,2021,Bachelor,Community College
STU000410,25,Male,White,False,Middle,AR,2018,Bootcamp,Community College
STU000411,29,Male,White,True,Low,WA,2021,Associate,Community College
STU000412,19,Female,White,True,Low,MD,2020,Bachelor,Community College
STU000413,24,Male,White,False,Low,AR,2020,Associate,Community College
STU000414,31,Female,Black,False,Low,AR,2022,Bootcamp,Community College
STU000415,30,Male,White,False,Low,OR,2021,Bootcamp,4-Year Public
STU000416,27,Non-binary,White,False,Middle,NJ,2021,Certificate,Community College
STU000417,25,Female,White,True,Low,NY,2020,Certificate,Community College
STU000418,21,Non-binary,White,True,Middle,PW,2021,Associate,4-Year Public
STU000419,21,Female,White,False,Middle,PR,2021,Associate,4-Year Public
STU000420,28,Female,White,True,Low,NC,2022,Associate,Community College
STU000421,19,Male,Hispanic,True,Low,GA,2022,Bachelor,Community College
STU000422,25,Female,Asian,True,Middle,AR,2021,Associate,Workforce Program
STU000423,29,Male,White,True,Low,NY,2020,Bootcamp,4-Year Private
STU000424,27,Male,Black,True,Middle,CO,2022,Bachelor,Community College
STU000425,19,Male,White,False,Low,PR,2020,Bootcamp,4-Year Public
STU000426,23,Female,Hispanic,False,High,HI,2022,Bachelor,Community College
STU000427,28,Female,White,True,Low,CA,2018,Bachelor,Community College
STU000428,20,Female,Hispanic,True,Middle,PA,2021,Bachelor,4-Year Public
STU000429,30,Male,Other,True,High,CA,2021,Bachelor,Community College
STU000430,21,Male,Hispanic,False,Low,TX,2021,Associate,4-Year Private
STU000431,21,Female,Hispanic,False,Low,VI,2019,Certificate,Workforce Program
STU000432,20,Male,White,True,Middle,IA,2018,Bachelor,4-Year Public
STU000433,19,Male,White,False,Middle,MO,2019,Bachelor,4-Year Private
STU000434,23,Male,White,False,Middle,DE,2018,Bachelor,Community College
STU000435,21,Female,White,False,Middle,FM,2018,Bachelor,4-Year Private
STU000436,20,Female,Hispanic,False,Low,OK,2022,Bootcamp,Community College
STU000437,30,Female,Black,False,Middle,IA,2021,Associate,Community College
STU000438,25,Female,White,True,High,OR,2019,Bachelor,4-Year Public
STU000439,31,Male,Hispanic,False,Low,PA,2020,Bootcamp,4-Year Private
STU000440,25,Female,Asian,True,Middle,AZ,2021,Bachelor,Community College
STU000441,20,Male,Hispanic,False,Middle,RI,2019,Bachelor,Community College
STU000442,24,Female,Asian,False,High,CO,2020,Certificate,Workforce Program
STU000443,19,Male,White,True,Low,MT,2020,Associate,Workforce Program
STU000444,20,Female,Hispanic,False,Middle,TN,2018,Bachelor,4-Year Public
STU000445,24,Female,White,True,Middle,OR,2018,Bachelor,4-Year Public
STU000446,24,Male,Hispanic,True,Low,OK,2021,Associate,Community College
STU000447,29,Male,White,True,Middle,NC,2019,Associate,4-Year Private
STU000448,28,Male,Asian,True,Low,MD,2022,Certificate,4-Year Private
STU000449,26,Male,Hispanic,True,Low,KS,2022,Associate,Workforce Program
STU000450,18,Female,Black,False,Middle,IL,2018,Certificate,Community College
STU000451,22,Female,White,True,Low,TN,2018,Bachelor,Community College
STU000452,30,Female,White,False,High,VT,2018,Associate,4-Year Private
STU000453,18,Female,White,True,Low,MD,2021,Bachelor,Workforce Program
STU000454,27,Female,Other,False,Low,IA,2021,Certificate,4-Year Public
STU000455,28,Female,Other,True,Middle,KS,2018,Associate,Community College
STU000456,32,Female,Asian,True,Low,MO,2018,Associate,Community College
STU000457,20,Female,Hispanic,True,Middle,DC,2020,Associate,Community College
STU000458,26,Female,Other,False,Middle,TN,2022,Bootcamp,4-Year Public
STU000459,18,Male,White,True,Middle,SD,2018,Certificate,4-Year Private
STU000460,32,Male,Hispanic,True,Low,ME,2020,Bachelor,Community College
STU000461,30,Female,Hispanic,False,Low,NH,2019,Certificate,4-Year Private
STU000462,24,Female,White,False,Low,MD,2018,Bachelor,Community College
STU000463,25,Male,Other,True,Middle,WV,2018,Bachelor,Workforce Program
STU000464,32,Female,White,True,Middle,CA,2020,Bachelor,4-Year Private
STU000465,26,Female,Other,False,Low,AL,2022,Bachelor,Community College
STU000466,21,Male,White,False,Low,NH,2022,Associate,4-Year Private
STU000467,21,Female,White,True,Low,RI,2018,Certificate,Workforce Program
STU000468,22,Female,Black,False,Middle,OK,2018,Certificate,4-Year Private
STU000469,19,Female,White,True,Middle,CT,2020,Associate,Community College
STU000470,18,Male,Black,False,Middle,CA,2018,Associate,4-Year Public
STU000471,24,Female,Black,False,Middle,ND,2019,Bootcamp,4-Year Private
STU000472,32,Female,White,False,Low,IL,2020,Associate,Workforce Program
STU000473,18,Male,White,True,Middle,NY,2021,Associate,Workforce Program
STU000474,29,Female,Black,True,Low,KS,2022,Certificate,Community College
STU000475,18,Male,White,False,Middle,DC,2018,Certificate,4-Year Public
STU000476,20,Male,Asian,False,Low,MI,2022,Bootcamp,Community College
STU000477,28,Male,White,True,Middle,FM,2018,Bootcamp,Community College
STU000478,31,Male,Hispanic,True,Low,CA,2020,Bachelor,4-Year Private
STU000479,30,Female,Hispanic,True,Low,FM,2021,Associate,Community College
STU000480,17,Female,White,False,Middle,IA,2019,Bachelor,4-Year Private
STU000481,30,Male,Black,False,Low,MN,2019,Bachelor,4-Year Private
STU000482,22,Male,White,False,Low,LA,2021,Certificate,Community College
STU000483,22,Male,White,False,Middle,GA,2020,Bootcamp,Community College
STU000484,19,Female,Black,True,Middle,NV,2022,Bachelor,Workforce Program
STU000485,25,Male,White,False,High,MP,2020,Associate,4-Year Private
STU000486,30,Male,White,False,Middle,ND,2022,Associate,4-Year Private
STU000487,24,Female,Asian,False,Middle,VT,2020,Associate,4-Year Public
STU000488,28,Female,White,False,Low,ME,2018,Bachelor,Community College
STU000489,23,Female,White,False,High,RI,2021,Bachelor,4-Year Private
STU000490,18,Male,Black,True,High,AS,2020,Bootcamp,4-Year Private
STU000491,28,Female,Other,True,Low,SD,2020,Bachelor,Community College
STU000492,24,Male,Black,True,Low,NC,2019,Associate,4-Year Public
STU000493,18,Male,Hispanic,False,Middle,AL,2022,Certificate,4-Year Private
STU000494,30,Male,White,False,Middle,TN,2020,Bootcamp,Workforce Program
STU000495,17,Female,White,False,Low,GU,2018,Bachelor,4-Year Private
STU000496,18,Female,White,True,High,OH,2021,Bachelor,4-Year Public
STU000497,29,Male,Black,False,High,ME,2020,Bootcamp,Workforce Program
STU000498,21,Male,Hispanic,False,Middle,TN,2020,Bachelor,4-Year Private
STU000499,20,Female,White,False,Middle,CT,2021,Associate,4-Year Private
STU000500,25,Male,Hispanic,False,Middle,FM,2021,Bachelor,4-Year Private
STU000501,31,Female,White,False,Middle,DC,2020,Bachelor,4-Year Public
STU000502,23,Female,White,False,Middle,KS,2022,Bootcamp,Workforce Program
STU000503,24,Female,Black,True,Middle,DE,2022,Certificate,4-Year Public
STU000504,26,Male,White,False,Middle,FM,2022,Associate,Community College
STU000505,23,Female,White,True,Middle,CT,2022,Associate,4-Year Private
STU000506,21,Male,Black,True,Low,WA,2021,Bootcamp,4-Year Public
STU000507,25,Male,White,False,Middle,OH,2022,Bootcamp,Community College
STU000508,20,Female,Black,True,Middle,FL,2022,Bachelor,4-Year Private
STU000509,32,Female,Black,False,Middle,KY,2020,Bachelor,Workforce Program
STU000510,31,Non-binary,Hispanic,False,Middle,LA,2018,Certificate,Community College
STU000511,19,Male,White,False,Middle,PA,2021,Bachelor,4-Year Private
STU000512,23,Female,White,False,Middle,IL,2019,Bachelor,4-Year Private
STU000513,23,Female,White,False,Middle,VT,2022,Bachelor,4-Year Private
STU000514,17,Female,White,True,High,MA,2019,Certificate,Workforce Program
STU000515,21,Male,White,True,Middle,IL,2022,Associate,Workforce Program
STU000516,29,Male,White,True,Low,TX,2018,Bachelor,Community College
STU000517,25,Female,Black,False,Middle,SC,2021,Associate,Community College
STU000518,21,Female,White,False,High,PR,2022,Bachelor,4-Year Public
STU000519,29,Female,Hispanic,True,Low,KS,2022,Bootcamp,4-Year Public
STU000520,29,Female,White,False,Low,NY,2020,Certificate,4-Year Public
STU000521,27,Male,Hispanic,True,Low,NM,2019,Certificate,4-Year Public
STU000522,20,Male,Asian,True,Low,KS,2019,Bachelor,Community College
STU000523,29,Male,White,False,High,MH,2019,Associate,Community College
STU000524,31,Female,Hispanic,True,Middle,PW,2022,Associate,Community College
STU000525,32,Female,White,False,Low,PR,2019,Bachelor,4-Year Private
STU000526,29,Male,Black,True,Low,AR,2022,Certificate,Community College
STU000527,32,Female,White,True,Middle,CO,2020,Bootcamp,4-Year Public
STU000528,22,Male,Black,True,Middle,SC,2019,Certificate,4-Year Public
STU000529,21,Male,White,False,High,NE,2019,Associate,4-Year Public
STU000530,32,Male,White,True,Middle,MP,2021,Bachelor,4-Year Private
STU000531,28,Female,Other,False,High,KY,2022,Certificate,4-Year Private
STU000532,23,Female,White,False,Middle,AZ,2022,Certificate,4-Year Public
STU000533,28,Female,Other,True,Middle,AL,2022,Certificate,Workforce Program
STU000534,20,Female,Black,True,High,MA,2022,Associate,4-Year Private
STU000535,32,Male,White,True,High,WI,2021,Bachelor,Community College
STU000536,18,Male,Asian,True,Low,DC,2021,Associate,4-Year Public
STU000537,29,Female,White,True,Low,SC,2020,Associate,Workforce Program
STU000538,20,Non-binary,White,True,Low,KS,2018,Associate,4-Year Private
STU000539,30,Male,Hispanic,False,High,GA,2020,Bootcamp,4-Year Private
STU000540,27,Female,White,False,Low,WA,2022,Certificate,Workforce Program
STU000541,27,Female,Other,True,Middle,NV,2018,Bootcamp,Workforce Program
STU000542,25,Male,Hispanic,True,Middle,OH,2018,Associate,Community College
STU000543,18,Female,Hispanic,False,Middle,VT,2020,Associate,Community College
STU000544,21,Male,White,True,Low,NE,2019,Bachelor,4-Year Public
STU000545,26,Female,Black,True,Middle,OH,2022,Associate,4-Year Public
STU000546,21,Male,White,False,High,AL,2019,Certificate,4-Year Public
STU000547,18,Male,Hispanic,False,Low,DE,2020,Bachelor,Workforce Program
STU000548,27,Female,Black,False,Middle,CA,2021,Bachelor,4-Year Public
STU000549,28,Male,Hispanic,True,Middle,FM,2021,Bachelor,4-Year Private
STU000550,18,Female,White,False,Middle,UT,2021,Associate,Community College
STU000551,25,Male,White,True,Middle,MH,2020,Associate,4-Year Private
STU000552,19,Female,White,False,Low,FL,2020,Bachelor,Community College
STU000553,20,Male,Black,True,Middle,ND,2022,Bachelor,4-Year Public
STU000554,30,Male,White,False,Middle,AZ,2019,Associate,Workforce Program
STU000555,19,Male,Hispanic,False,Middle,MP,2018,Bachelor,Workforce Program
STU000556,20,Non-binary,Asian,False,Low,MN,2018,Associate,4-Year Private
STU000557,24,Female,Other,False,Low,OR,2020,Bachelor,Community College
STU000558,25,Male,Hispanic,False,Middle,OH,2018,Bachelor,4-Year Private
STU000559,18,Female,Black,False,Middle,FL,2022,Bachelor,4-Year Private
STU000560,21,Male,White,False,Middle,NE,2019,Bachelor,4-Year Public
STU000561,24,Female,White,False,Low,DC,2019,Bachelor,4-Year Public
STU000562,28,Male,Asian,False,Middle,AZ,2022,Bachelor,Community College
STU000563,26,Male,White,False,Middle,ME,2020,Associate,Community College
STU000564,31,Male,Black,True,High,MN,2018,Associate,Community College
STU000565,30,Male,White,False,High,MH,2022,Certificate,Community College
STU000566,17,Non-binary,Other,True,Middle,WY,2020,Bachelor,Community College
STU000567,19,Male,White,True,Middle,VI,2021,Associate,4-Year Public
STU000568,18,Female,White,False,Low,AZ,2018,Associate,Community College
STU000569,31,Male,White,False,Low,MH,2018,Bachelor,4-Year Public
STU000570,20,Male,White,True,Middle,MI,2019,Bootcamp,Workforce Program
STU000571,31,Male,White,True,Low,IL,2022,Associate,Community College
STU000572,30,Male,White,False,Middle,TX,2020,Certificate,Community College
STU000573,21,Male,White,True,Low,IA,2020,Bachelor,Community College
STU000574,32,Female,White,False,Middle,TN,2018,Associate,4-Year Public
STU000575,32,Female,White,True,Low,CT,2018,Bootcamp,4-Year Private
STU000576,21,Female,Hispanic,False,High,MI,2022,Bachelor,4-Year Public
STU000577,29,Female,White,True,Low,WI,2021,Certificate,4-Year Public
STU000578,17,Male,Hispanic,True,High,OH,2022,Bachelor,Community College
STU000579,27,Male,White,False,High,FM,2019,Bachelor,4-Year Public
STU000580,24,Female,Asian,True,High,VI,2020,Bachelor,4-Year Private
STU000581,24,Female,White,False,Low,MT,2022,Certificate,Community College
STU000582,28,Female,White,True,Middle,RI,2021,Bachelor,Community College
STU000583,18,Male,Hispanic,False,Low,WA,2018,Bachelor,4-Year Public
STU000584,22,Female,White,False,High,FL,2019,Bachelor,4-Year Public
STU000585,19,Male,White,False,High,IA,2018,Associate,Community College
STU000586,20,Female,Black,False,High,VI,2019,Bachelor,4-Year Private
STU000587,24,Male,Asian,True,Middle,GA,2020,Certificate,Workforce Program
STU000588,24,Male,Hispanic,False,Middle,AS,2020,Certificate,Community College
STU000589,30,Female,White,False,High,AS,2020,Certificate,Workforce Program
STU000590,23,Non-binary,White,False,Middle,HI,2019,Certificate,Workforce Program
STU000591,27,Female,White,False,Middle,FM,2021,Associate,4-Year Public
STU000592,18,Female,Hispanic,True,Middle,MT,2022,Associate,4-Year Public
STU000593,25,Male,White,False,Middle,AK,2020,Bachelor,Community College
STU000594,24,Male,White,False,Low,HI,2020,Bootcamp,Community College
STU000595,27,Male,Black,True,High,WA,2020,Bachelor,4-Year Public
STU000596,17,Male,White,False,Middle,MA,2019,Bootcamp,4-Year Private
STU000597,21,Male,Hispanic,False,Middle,WY,2022,Bootcamp,4-Year Private
STU000598,27,Female,White,False,Middle,MT,2022,Bootcamp,4-Year Private
STU000599,27,Male,White,False,Low,AS,2018,Certificate,4-Year Public
STU000600,26,Male,White,True,High,TN,2022,Associate,Community College
STU000601,27,Female,White,False,Middle,VI,2019,Certificate,Community College
STU000602,27,Male,White,False,Middle,WA,2018,Bachelor,Community College
STU000603,25,Male,Hispanic,True,High,AS,2020,Bachelor,Community College
STU000604,21,Male,White,True,High,IA,2018,Bachelor,Community College
STU000605,32,Male,Other,True,Middle,KY,2020,Certificate,Community College
STU000606,25,Male,Asian,False,Middle,GA,2018,Certificate,4-Year Private
STU000607,19,Female,Hispanic,True,High,WY,2020,Associate,Community College
STU000608,26,Male,White,True,Middle,UT,2022,Certificate,Community College
STU000609,30,Female,Other,True,High,CT,2018,Bootcamp,Community College
STU000610,25,Female,White,False,High,MS,2022,Certificate,4-Year Private
STU000611,25,Female,Hispanic,False,Low,VI,2022,Associate,4-Year Public
STU000612,32,Male,Hispanic,True,Middle,AZ,2022,Bachelor,Community College
STU000613,17,Male,Asian,True,High,PR,2022,Bachelor,Community College
STU000614,21,Male,Black,False,Middle,NJ,2018,Bachelor,4-Year Public
STU000615,32,Female,White,False,High,IN,2020,Bachelor,Community College
STU000616,20,Female,White,False,Middle,ID,2018,Bachelor,4-Year Private
STU000617,20,Female,White,False,High,GU,2019,Certificate,4-Year Private
STU000618,29,Female,Black,False,Low,PW,2019,Associate,4-Year Public
STU000619,22,Female,Asian,False,Low,NH,2018,Bootcamp,Community College
STU000620,31,Female,White,True,Low,MI,2020,Bachelor,4-Year Private
STU000621,31,Male,Black,True,Middle,ME,2018,Bootcamp,4-Year Private
STU000622,24,Female,Hispanic,True,Low,GU,2022,Bachelor,Community College
STU000623,24,Female,Other,True,Middle,WY,2022,Certificate,Community College
STU000624,29,Female,Other,False,Low,VI,2020,Bachelor,4-Year Public
STU000625,24,Male,White,True,Middle,IN,2018,Associate,4-Year Public
STU000626,20,Female,White,False,Low,IN,2018,Bachelor,Community College
STU000627,21,Female,Asian,False,Low,AK,2019,Associate,4-Year Private
STU000628,19,Male,Hispanic,False,Middle,TN,2020,Bachelor,4-Year Public
STU000629,26,Female,White,False,Middle,ID,2018,Certificate,Community College
STU000630,26,Female,Black,False,Middle,MO,2019,Certificate,Community College
STU000631,24,Male,Hispanic,True,Low,MA,2019,Certificate,4-Year Public
STU000632,32,Male,White,True,Low,KY,2018,Bachelor,Community College
STU000633,22,Male,White,True,Low,VI,2020,Associate,Community College
