outcome_id,student_id,completed_program,completion_year,time_to_completion,employed_within_6mo,salary_range,pathway_achieved
OUT0000458,STU000458,True,2022.0,4.37,True,$60K-$100K,True
OUT0000459,STU000459,False,,,False,$30K-$60K,False
OUT0000460,STU000460,False,,,True,<$30K,False
OUT0000461,STU000461,False,,,False,$30K-$60K,False
OUT0000462,STU000462,True,2021.0,3.72,True,<$30K,True
OUT0000463,STU000463,False,,,True,<$30K,False
OUT0000464,STU000464,True,2024.0,5.06,False,$60K-$100K,False
OUT0000465,STU000465,False,,,False,$30K-$60K,False
OUT0000466,STU000466,False,,,False,<$30K,False
OUT0000467,STU000467,False,,,False,$30K-$60K,False
OUT0000468,STU000468,False,,,True,<$30K,False
OUT0000469,STU000469,True,2021.0,2.29,False,$60K-$100K,False
OUT0000470,STU000470,False,,,True,$30K-$60K,False
OUT0000471,STU000471,True,2019.0,3.98,True,$30K-$60K,True
OUT0000472,STU000472,False,,,False,$30K-$60K,False
OUT0000473,STU000473,True,2025.0,4.44,False,$60K-$100K,False
OUT0000474,STU000474,True,2023.0,2.38,True,$30K-$60K,True
OUT0000475,STU000475,False,,,False,<$30K,False
OUT0000476,STU000476,False,,,False,$30K-$60K,False
OUT0000477,STU000477,True,2018.0,1.84,True,$60K-$100K,True
OUT0000478,STU000478,False,,,False,<$30K,False
OUT0000479,STU000479,False,,,True,<$30K,False
OUT0000480,STU000480,True,2023.0,1.5,False,$60K-$100K,False
OUT0000481,STU000481,False,,,False,<$30K,False
OUT0000482,STU000482,True,2022.0,5.26,True,$60K-$100K,True
OUT0000483,STU000483,False,,,True,<$30K,False
OUT0000484,STU000484,True,2025.0,5.2,True,$30K-$60K,True
OUT0000485,STU000485,False,,,False,$30K-$60K,False
OUT0000486,STU000486,True,2025.0,4.04,False,>$100K,False
OUT0000487,STU000487,False,,,True,$30K-$60K,False
OUT0000488,STU000488,False,,,True,<$30K,False
OUT0000489,STU000489,True,2028.0,4.52,True,$30K-$60K,True
OUT0000490,STU000490,False,,,False,$30K-$60K,False
OUT0000491,STU000491,False,,,True,$30K-$60K,False
OUT0000492,STU000492,False,,,False,<$30K,False
OUT0000493,STU000493,False,,,False,<$30K,False
OUT0000494,STU000494,True,2020.0,5.22,False,$30K-$60K,False
OUT0000495,STU000495,False,,,True,$30K-$60K,False
OUT0000496,STU000496,False,,,False,<$30K,False
OUT0000497,STU000497,False,,,False,<$30K,False
OUT0000498,STU000498,True,2023.0,4.77,False,>$100K,False
OUT0000499,STU000499,True,2024.0,2.95,False,<$30K,False
OUT0000500,STU000500,False,,,False,<$30K,False
OUT0000501,STU000501,True,2026.0,3.68,True,>$100K,True
OUT0000502,STU000502,False,,,False,<$30K,False
OUT0000503,STU000503,True,2023.0,4.92,False,$30K-$60K,False
OUT0000504,STU000504,True,2023.0,3.97,True,<$30K,True
OUT0000505,STU000505,False,,,True,$30K-$60K,False
OUT0000506,STU000506,True,2021.0,4.01,False,$30K-$60K,False
OUT0000507,STU000507,True,2022.0,1.84,True,$30K-$60K,True
OUT0000508,STU000508,True,2025.0,4.66,True,<$30K,True
OUT0000509,STU000509,True,2026.0,2.93,True,$30K-$60K,True
OUT0000510,STU000510,True,2018.0,4.89,True,$60K-$100K,True
OUT0000511,STU000511,True,2025.0,1.67,True,$30K-$60K,True
OUT0000512,STU000512,False,,,False,<$30K,False
OUT0000513,STU000513,False,,,False,<$30K,False
OUT0000514,STU000514,True,2019.0,2.71,True,$30K-$60K,True
OUT0000515,STU000515,True,2025.0,4.18,True,$60K-$100K,True
OUT0000516,STU000516,True,2021.0,4.62,True,<$30K,True
OUT0000517,STU000517,True,2024.0,3.97,False,$30K-$60K,False
OUT0000518,STU000518,False,,,False,<$30K,False
OUT0000519,STU000519,True,2023.0,4.64,True,$30K-$60K,True
OUT0000520,STU000520,True,2021.0,4.53,False,$60K-$100K,False
OUT0000521,STU000521,False,,,False,<$30K,False
OUT0000522,STU000522,False,,,False,$30K-$60K,False
OUT0000523,STU000523,True,2020.0,5.08,True,$60K-$100K,True
OUT0000524,STU000524,True,2024.0,2.33,True,$60K-$100K,True
OUT0000525,STU000525,True,2022.0,3.04,False,<$30K,False
OUT0000526,STU000526,True,2022.0,2.88,False,$30K-$60K,False
OUT0000527,STU000527,True,2020.0,3.29,True,<$30K,True
OUT0000528,STU000528,True,2019.0,4.38,True,>$100K,True
OUT0000529,STU000529,False,,,False,<$30K,False
OUT0000530,STU000530,True,2024.0,5.47,True,$30K-$60K,True
OUT0000531,STU000531,True,2023.0,2.43,True,$60K-$100K,True
OUT0000532,STU000532,True,2022.0,3.08,True,$30K-$60K,True
OUT0000533,STU000533,False,,,True,<$30K,False
OUT0000534,STU000534,True,2025.0,5.22,True,>$100K,True
OUT0000535,STU000535,True,2027.0,2.34,True,$60K-$100K,True
OUT0000536,STU000536,False,,,True,<$30K,False
OUT0000537,STU000537,True,2023.0,2.54,False,<$30K,False
OUT0000538,STU000538,True,2019.0,3.43,True,<$30K,True
OUT0000539,STU000539,True,2020.0,2.22,True,>$100K,True
OUT0000540,STU000540,True,2022.0,3.74,True,$30K-$60K,True
OUT0000541,STU000541,False,,,True,<$30K,False
OUT0000542,STU000542,False,,,False,<$30K,False
OUT0000543,STU000543,True,2021.0,3.42,True,$60K-$100K,True
OUT0000544,STU000544,False,,,False,<$30K,False
OUT0000545,STU000545,False,,,True,$30K-$60K,False
OUT0000546,STU000546,True,2019.0,5.27,True,$30K-$60K,True
OUT0000547,STU000547,False,,,False,<$30K,False
OUT0000548,STU000548,False,,,True,<$30K,False
OUT0000549,STU000549,False,,,False,<$30K,False
OUT0000550,STU000550,True,2022.0,2.15,True,$30K-$60K,True
OUT0000551,STU000551,True,2021.0,4.46,True,$60K-$100K,True
OUT0000552,STU000552,True,2026.0,3.91,True,$60K-$100K,True
OUT0000553,STU000553,True,2025.0,1.51,True,$30K-$60K,True
OUT0000554,STU000554,True,2022.0,1.58,False,$30K-$60K,False
OUT0000555,STU000555,True,2021.0,4.39,False,<$30K,False
OUT0000556,STU000556,True,2019.0,2.85,True,<$30K,True
OUT0000557,STU000557,False,,,False,<$30K,False
OUT0000558,STU000558,True,2021.0,3.49,True,$60K-$100K,True
OUT0000559,STU000559,True,2025.0,1.91,True,$60K-$100K,True
OUT0000560,STU000560,True,2022.0,3.04,True,<$30K,True
OUT0000561,STU000561,True,2022.0,3.08,True,<$30K,True
OUT0000562,STU000562,True,2025.0,4.88,True,$60K-$100K,True
OUT0000563,STU000563,False,,,False,$30K-$60K,False
OUT0000564,STU000564,True,2021.0,3.97,True,$60K-$100K,True
OUT0000565,STU000565,True,2023.0,3.56,True,$30K-$60K,True
OUT0000566,STU000566,False,,,False,<$30K,False
OUT0000567,STU000567,True,2024.0,2.84,True,$30K-$60K,True
OUT0000568,STU000568,False,,,True,<$30K,False
OUT0000569,STU000569,False,,,False,<$30K,False
OUT0000570,STU000570,False,,,False,<$30K,False
OUT0000571,STU000571,False,,,False,<$30K,False
OUT0000572,STU000572,True,2022.0,1.64,True,$60K-$100K,True
OUT0000573,STU000573,False,,,False,<$30K,False
OUT0000574,STU000574,False,,,True,<$30K,False
OUT0000575,STU000575,False,,,False,$30K-$60K,False
OUT0000576,STU000576,True,2025.0,1.77,True,$60K-$100K,True
OUT0000577,STU000577,False,,,False,<$30K,False
OUT0000578,STU000578,False,,,False,<$30K,False
OUT0000579,STU000579,True,2023.0,2.92,True,$30K-$60K,True
OUT0000580,STU000580,False,,,False,$30K-$60K,False
OUT0000581,STU000581,True,2024.0,3.18,True,$60K-$100K,True
OUT0000582,STU000582,False,,,True,<$30K,False
OUT0000583,STU000583,False,,,False,$30K-$60K,False
OUT0000584,STU000584,True,2022.0,2.55,True,$60K-$100K,True
OUT0000585,STU000585,True,2021.0,4.9,True,>$100K,True
OUT0000586,STU000586,True,2023.0,3.3,True,>$100K,True
OUT0000587,STU000587,True,2021.0,4.04,True,$30K-$60K,True
OUT0000588,STU000588,False,,,False,<$30K,False
OUT0000589,STU000589,True,2020.0,2.43,True,$60K-$100K,True
OUT0000590,STU000590,True,2019.0,5.19,True,$30K-$60K,True
OUT0000591,STU000591,False,,,True,<$30K,False
OUT0000592,STU000592,True,2025.0,4.42,False,$30K-$60K,False
OUT0000593,STU000593,False,,,True,<$30K,False
OUT0000594,STU000594,False,,,False,<$30K,False
OUT0000595,STU000595,False,,,False,<$30K,False
OUT0000596,STU000596,True,2020.0,2.25,True,$30K-$60K,True
OUT0000597,STU000597,True,2022.0,5.07,False,$30K-$60K,False
OUT0000598,STU000598,True,2023.0,3.64,False,$60K-$100K,False
OUT0000599,STU000599,True,2019.0,4.76,True,<$30K,True
OUT0000600,STU000600,True,2023.0,2.53,True,>$100K,True
OUT0000601,STU000601,False,,,False,$30K-$60K,False
OUT0000602,STU000602,True,2021.0,2.45,True,$60K-$100K,True
OUT0000603,STU000603,True,2023.0,2.03,True,>$100K,True
OUT0000604,STU000604,True,2021.0,3.56,True,$30K-$60K,True
OUT0000605,STU000605,False,,,False,$30K-$60K,False
OUT0000606,STU000606,True,2018.0,2.67,False,$30K-$60K,False
OUT0000607,STU000607,False,,,True,<$30K,False
OUT0000608,STU000608,True,2023.0,2.83,True,<$30K,True
OUT0000609,STU000609,False,,,True,$30K-$60K,False
OUT0000610,STU000610,True,2022.0,3.19,False,$30K-$60K,False
OUT0000611,STU000611,True,2023.0,4.49,True,<$30K,True
OUT0000612,STU000612,True,2025.0,3.76,True,$30K-$60K,True
OUT0000613,STU000613,False,,,True,<$30K,False
OUT0000614,STU000614,False,,,False,<$30K,False
OUT0000615,STU000615,False,,,True,<$30K,False
OUT0000616,STU000616,False,,,False,$30K-$60K,False
OUT0000617,STU000617,True,2020.0,2.4,True,$60K-$100K,True
OUT0000618,STU000618,True,2023.0,4.16,True,<$30K,True
OUT0000619,STU000619,True,2018.0,2.59,True,$30K-$60K,True
OUT0000620,STU000620,False,,,True,$30K-$60K,False
OUT0000621,STU000621,True,2018.0,5.12,True,$30K-$60K,True
OUT0000622,STU000622,True,2025.0,2.59,False,<$30K,False
OUT0000623,STU000623,False,,,False,<$30K,False
OUT0000624,STU000624,True,2023.0,1.99,False,$30K-$60K,False
OUT0000625,STU000625,False,,,True,<$30K,False
OUT0000626,STU000626,True,2024.0,4.38,True,<$30K,True
OUT0000627,STU000627,False,,,True,<$30K,False
OUT0000628,STU000628,False,,,True,<$30K,False
OUT0000629,STU000629,True,2018.0,1.73,True,<$30K,True
OUT0000630,STU000630,False,,,True,<$30K,False
OUT0000631,STU000631,False,,,False,<$30K,False
OUT0000632,STU000632,False,,,False,<$30K,False
OUT0000633,STU000633,True,2021.0,4.43,True,<$30K,True
OUT0000634,STU000634,True,2023.0,1.97,False,$60K-$100K,False
OUT0000635,STU000635,True,2019.0,5.44,False,$30K-$60K,False
OUT0000636,STU000636,True,2020.0,3.07,False,$30K-$60K,False
OUT0000637,STU000637,True,2024.0,2.16,False,$60K-$100K,False
OUT0000638,STU000638,True,2023.0,3.11,False,$60K-$100K,False
OUT0000639,STU000639,True,2019.0,3.08,True,$60K-$100K,True
OUT0000640,STU000640,True,2020.0,4.46,False,$60K-$100K,False
OUT0000641,STU000641,True,2024.0,1.73,True,>$100K,True
OUT0000642,STU000642,True,2018.0,3.1,True,$30K-$60K,True
OUT0000643,STU000643,True,2021.0,4.91,True,>$100K,True
OUT0000644,STU000644,False,,,False,<$30K,False
OUT0000645,STU000645,False,,,False,<$30K,False
OUT0000646,STU000646,False,,,False,<$30K,False
OUT0000647,STU000647,True,2024.0,1.62,False,$60K-$100K,False
OUT0000648,STU000648,True,2023.0,4.45,False,$60K-$100K,False
OUT0000649,STU000649,True,2022.0,4.32,True,$30K-$60K,True
OUT0000650,STU000650,True,2020.0,2.22,False,$60K-$100K,False
OUT0000651,STU000651,True,2018.0,1.51,False,<$30K,False
OUT0000652,STU000652,False,,,True,$30K-$60K,False
OUT0000653,STU000653,True,2024.0,3.82,False,$30K-$60K,False
OUT0000654,STU000654,False,,,False,<$30K,False
OUT0000655,STU000655,True,2020.0,5.26,True,$60K-$100K,True
OUT0000656,STU000656,True,2022.0,4.34,True,$60K-$100K,True
OUT0000657,STU000657,True,2022.0,5.06,True,$60K-$100K,True
OUT0000658,STU000658,False,,,False,$30K-$60K,False
OUT0000659,STU000659,False,,,True,$30K-$60K,False
OUT0000660,STU000660,True,2024.0,2.24,True,$30K-$60K,True
OUT0000661,STU000661,True,2025.0,5.15,False,$60K-$100K,False
OUT0000662,STU000662,True,2022.0,3.59,False,>$100K,False
OUT0000663,STU000663,False,,,True,<$30K,False
OUT0000664,STU000664,True,2018.0,1.81,True,$60K-$100K,True
OUT0000665,STU000665,True,2020.0,2.69,True,$30K-$60K,True
OUT0000666,STU000666,True,2026.0,3.4,True,<$30K,True
OUT0000667,STU000667,True,2023.0,5.12,False,>$100K,False
OUT0000668,STU000668,False,,,False,<$30K,False
OUT0000669,STU000669,False,,,True,<$30K,False
OUT0000670,STU000670,True,2021.0,2.91,True,$30K-$60K,True
OUT0000671,STU000671,True,2023.0,2.06,False,<$30K,False
OUT0000672,STU000672,True,2026.0,3.58,False,$30K-$60K,False
OUT0000673,STU000673,True,2021.0,4.52,False,<$30K,False
OUT0000674,STU000674,True,2025.0,4.02,True,<$30K,True
OUT0000675,STU000675,True,2026.0,3.41,True,$30K-$60K,True
OUT0000676,STU000676,True,2022.0,1.99,False,$30K-$60K,False
OUT0000677,STU000677,False,,,True,<$30K,False
OUT0000678,STU000678,False,,,False,$30K-$60K,False
OUT0000679,STU000679,True,2026.0,1.77,False,<$30K,False
OUT0000680,STU000680,True,2021.0,1.79,True,$30K-$60K,True
OUT0000681,STU000681,True,2021.0,2.64,False,$60K-$100K,False
OUT0000682,STU000682,False,,,False,<$30K,False
OUT0000683,STU000683,True,2024.0,2.19,True,<$30K,True
OUT0000684,STU000684,True,2029.0,4.42,True,$60K-$100K,True
OUT0000685,STU000685,True,2019.0,4.46,True,$30K-$60K,True
OUT0000686,STU000686,False,,,False,<$30K,False
OUT0000687,STU000687,False,,,False,<$30K,False
OUT0000688,STU000688,True,2023.0,4.12,True,$30K-$60K,True
OUT0000689,STU000689,False,,,True,<$30K,False
OUT0000690,STU000690,False,,,False,<$30K,False
OUT0000691,STU000691,False,,,True,<$30K,False
OUT0000692,STU000692,True,2019.0,2.3,False,$30K-$60K,False
OUT0000693,STU000693,True,2019.0,3.17,True,<$30K,True
OUT0000694,STU000694,False,,,True,$30K-$60K,False
OUT0000695,STU000695,True,2019.0,3.08,True,<$30K,True
OUT0000696,STU000696,False,,,False,$30K-$60K,False
OUT0000697,STU000697,True,2024.0,2.37,False,$30K-$60K,False
OUT0000698,STU000698,False,,,True,$30K-$60K,False
OUT0000699,STU000699,False,,,False,<$30K,False
OUT0000700,STU000700,True,2020.0,4.7,False,$60K-$100K,False
OUT0000701,STU000701,True,2023.0,2.91,True,>$100K,True
OUT0000702,STU000702,False,,,False,<$30K,False
OUT0000703,STU000703,True,2022.0,4.45,False,>$100K,False
OUT0000704,STU000704,True,2021.0,4.6,True,$60K-$100K,True
OUT0000705,STU000705,False,,,False,<$30K,False
OUT0000706,STU000706,True,2018.0,2.15,True,$30K-$60K,True
OUT0000707,STU000707,True,2020.0,5.49,False,$60K-$100K,False
OUT0000708,STU000708,False,,,False,<$30K,False
OUT0000709,STU000709,True,2025.0,1.73,True,<$30K,True
OUT0000710,STU000710,False,,,False,<$30K,False
OUT0000711,STU000711,True,2024.0,2.42,True,$30K-$60K,True
OUT0000712,STU000712,True,2025.0,2.41,False,<$30K,False
OUT0000713,STU000713,True,2020.0,4.59,True,$60K-$100K,True
OUT0000714,STU000714,False,,,False,<$30K,False
OUT0000715,STU000715,False,,,True,<$30K,False
OUT0000716,STU000716,False,,,False,$30K-$60K,False
OUT0000717,STU000717,False,,,False,<$30K,False
OUT0000718,STU000718,False,,,False,<$30K,False
OUT0000719,STU000719,True,2020.0,3.83,True,$30K-$60K,True
OUT0000720,STU000720,True,2020.0,4.87,False,$30K-$60K,False
OUT0000721,STU000721,True,2020.0,3.3,True,$30K-$60K,True
OUT0000722,STU000722,True,2026.0,3.39,False,<$30K,False
OUT0000723,STU000723,False,,,True,<$30K,False
OUT0000724,STU000724,True,2024.0,5.23,False,$30K-$60K,False
OUT0000725,STU000725,False,,,False,<$30K,False
OUT0000726,STU000726,False,,,False,$30K-$60K,False
OUT0000727,STU000727,True,2026.0,3.98,True,$30K-$60K,True
OUT0000728,STU000728,True,2020.0,5.1,True,$30K-$60K,True
OUT0000729,STU000729,True,2027.0,3.47,True,$30K-$60K,True
OUT0000730,STU000730,True,2024.0,3.72,True,<$30K,True
OUT0000731,STU000731,True,2019.0,2.48,True,$30K-$60K,True
OUT0000732,STU000732,False,,,True,<$30K,False
OUT0000733,STU000733,False,,,True,<$30K,False
OUT0000734,STU000734,True,2019.0,5.05,False,$60K-$100K,False
OUT0000735,STU000735,True,2020.0,4.83,True,<$30K,True
OUT0000736,STU000736,True,2025.0,3.46,True,$60K-$100K,True
OUT0000737,STU000737,False,,,False,<$30K,False
OUT0000738,STU000738,True,2022.0,4.0,True,$30K-$60K,True
OUT0000739,STU000739,True,2022.0,2.17,True,$60K-$100K,True
OUT0000740,STU000740,False,,,False,$30K-$60K,False
OUT0000741,STU000741,False,,,False,$30K-$60K,False
OUT0000742,STU000742,False,,,False,<$30K,False
OUT0000743,STU000743,False,,,True,<$30K,False
OUT0000744,STU000744,False,,,True,<$30K,False
OUT0000745,STU000745,True,2019.0,1.81,True,$60K-$100K,True
OUT0000746,STU000746,True,2021.0,4.88,False,$30K-$60K,False
OUT0000747,STU000747,True,2019.0,4.77,False,$30K-$60K,False
OUT0000748,STU000748,False,,,False,<$30K,False
OUT0000749,STU000749,True,2024.0,4.42,False,$60K-$100K,False
OUT0000750,STU000750,False,,,False,<$30K,False
OUT0000751,STU000751,False,,,False,<$30K,False
OUT0000752,STU000752,True,2022.0,4.74,False,$30K-$60K,False
OUT0000753,STU000753,False,,,False,<$30K,False
OUT0000754,STU000754,False,,,True,<$30K,False
OUT0000755,STU000755,True,2021.0,5.04,False,$30K-$60K,False
OUT0000756,STU000756,False,,,False,<$30K,False
OUT0000757,STU000757,True,2023.0,1.92,True,$60K-$100K,True
OUT0000758,STU000758,True,2019.0,5.02,True,$30K-$60K,True
OUT0000759,STU000759,True,2025.0,1.75,True,$30K-$60K,True
OUT0000760,STU000760,False,,,False,<$30K,False
OUT0000761,STU000761,True,2021.0,2.46,True,<$30K,True
OUT0000762,STU000762,False,,,False,$30K-$60K,False
OUT0000763,STU000763,True,2020.0,2.79,True,$60K-$100K,True
OUT0000764,STU000764,True,2018.0,2.91,True,<$30K,True
OUT0000765,STU000765,False,,,False,$30K-$60K,False
OUT0000766,STU000766,True,2025.0,1.69,True,$60K-$100K,True
OUT0000767,STU000767,True,2018.0,5.12,True,$30K-$60K,True
OUT0000768,STU000768,True,2022.0,1.93,False,$60K-$100K,False
OUT0000769,STU000769,True,2022.0,2.52,True,<$30K,True
OUT0000770,STU000770,False,,,True,<$30K,False
OUT0000771,STU000771,False,,,True,<$30K,False
OUT0000772,STU000772,True,2025.0,5.06,True,$30K-$60K,True
OUT0000773,STU000773,True,2020.0,1.57,True,<$30K,True
OUT0000774,STU000774,True,2023.0,3.22,False,$60K-$100K,False
OUT0000775,STU000775,False,,,False,$30K-$60K,False
OUT0000776,STU000776,True,2025.0,3.45,True,$30K-$60K,True
OUT0000777,STU000777,True,2022.0,4.32,True,>$100K,True
OUT0000778,STU000778,True,2018.0,2.8,False,$60K-$100K,False
OUT0000779,STU000779,False,,,False,<$30K,False
OUT0000780,STU000780,True,2019.0,4.65,False,$60K-$100K,False
OUT0000781,STU000781,True,2022.0,4.12,True,$30K-$60K,True
OUT0000782,STU000782,True,2019.0,2.75,True,$30K-$60K,True
OUT0000783,STU000783,True,2021.0,3.38,False,$30K-$60K,False
OUT0000784,STU000784,True,2018.0,2.84,True,>$100K,True
OUT0000785,STU000785,False,,,True,$30K-$60K,False
OUT0000786,STU000786,False,,,True,$30K-$60K,False
OUT0000787,STU000787,True,2022.0,3.34,False,$30K-$60K,False
OUT0000788,STU000788,False,,,True,<$30K,False
OUT0000789,STU000789,True,2020.0,1.65,False,$30K-$60K,False
OUT0000790,STU000790,True,2022.0,5.16,True,<$30K,True
OUT0000791,STU000791,True,2020.0,2.03,False,$30K-$60K,False
OUT0000792,STU000792,False,,,False,<$30K,False
OUT0000793,STU000793,True,2023.0,3.2,True,>$100K,True
OUT0000794,STU000794,False,,,False,$30K-$60K,False
OUT0000795,STU000795,False,,,False,$30K-$60K,False
OUT0000796,STU000796,False,,,False,<$30K,False
OUT0000797,STU000797,False,,,True,$30K-$60K,False
OUT0000798,STU000798,True,2021.0,3.73,True,$30K-$60K,True
OUT0000799,STU000799,True,2020.0,1.96,True,$30K-$60K,True
OUT0000800,STU000800,False,,,True,$30K-$60K,False
OUT0000801,STU000801,True,2026.0,5.28,False,$30K-$60K,False
OUT0000802,STU000802,True,2023.0,3.63,False,$60K-$100K,False
OUT0000803,STU000803,True,2022.0,5.12,False,$30K-$60K,False
OUT0000804,STU000804,True,2019.0,3.71,True,<$30K,True
OUT0000805,STU000805,False,,,False,<$30K,False
OUT0000806,STU000806,False,,,False,<$30K,False
OUT0000807,STU000807,True,2022.0,3.54,True,$30K-$60K,True
OUT0000808,STU000808,True,2021.0,3.71,False,$30K-$60K,False
OUT0000809,STU000809,True,2023.0,2.91,True,$30K-$60K,True
OUT0000810,STU000810,False,,,True,$30K-$60K,False
OUT0000811,STU000811,True,2021.0,1.72,False,$60K-$100K,False
OUT0000812,STU000812,True,2021.0,3.18,True,<$30K,True
OUT0000813,STU000813,True,2021.0,3.56,True,$60K-$100K,True
OUT0000814,STU000814,False,,,False,$30K-$60K,False
OUT0000815,STU000815,True,2022.0,3.96,False,$30K-$60K,False
OUT0000816,STU000816,True,2020.0,1.87,True,$60K-$100K,True
OUT0000817,STU000817,True,2022.0,5.41,True,$30K-$60K,True
OUT0000818,STU000818,True,2018.0,3.71,True,$30K-$60K,True
OUT0000819,STU000819,False,,,False,$30K-$60K,False
OUT0000820,STU000820,True,2023.0,2.72,True,$60K-$100K,True
OUT0000821,STU000821,False,,,True,$30K-$60K,False
OUT0000822,STU000822,True,2022.0,5.41,False,$60K-$100K,False
OUT0000823,STU000823,False,,,False,<$30K,False
OUT0000824,STU000824,False,,,True,<$30K,False
OUT0000825,STU000825,True,2022.0,4.89,False,$30K-$60K,False
OUT0000826,STU000826,False,,,True,<$30K,False
OUT0000827,STU000827,True,2020.0,4.29,False,$60K-$100K,False
OUT0000828,STU000828,True,2021.0,3.53,False,<$30K,False
OUT0000829,STU000829,True,2027.0,4.64,True,$30K-$60K,True
OUT0000830,STU000830,False,,,False,<$30K,False
OUT0000831,STU000831,True,2020.0,4.74,True,$30K-$60K,True
OUT0000832,STU000832,True,2019.0,2.41,True,>$100K,True
OUT0000833,STU000833,True,2020.0,2.72,False,>$100K,False
OUT0000834,STU000834,True,2020.0,3.63,True,$30K-$60K,True
OUT0000835,STU000835,False,,,False,$30K-$60K,False
OUT0000836,STU000836,True,2023.0,2.3,True,<$30K,True
OUT0000837,STU000837,True,2021.0,3.21,True,$30K-$60K,True
OUT0000838,STU000838,True,2022.0,5.02,True,$30K-$60K,True
OUT0000839,STU000839,True,2025.0,2.52,False,$60K-$100K,False
